DATE;ID;rr;rr_i;rr_iii
2009-09-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-09-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-09-03 00:00:00+00:00;726;0.4;-1.0;0.4
2009-09-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-09-05 00:00:00+00:00;726;-1.0;0.1;-1.0
2009-09-06 00:00:00+00:00;726;2.4;-1.0;-1.0
2009-09-07 00:00:00+00:00;726;0.6;-1.0;0.6
2009-09-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-09-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-09-10 00:00:00+00:00;726;0.1;5.7;0.1
2009-09-11 00:00:00+00:00;726;-1.0;2.4;-1.0
2009-09-12 00:00:00+00:00;726;-1.0;1.8;-1.0
2009-10-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-10-02 00:00:00+00:00;726;17.5;-1.0;16.2
2009-10-03 00:00:00+00:00;726;0.5;-1.0;0.1
2009-10-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-10-05 00:00:00+00:00;726;0.3;-1.0;0.3
2009-10-06 00:00:00+00:00;726;1.4;2.4;1.4
2009-10-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-10-08 00:00:00+00:00;726;4.4;-1.0;-1.0
2009-10-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-10-10 00:00:00+00:00;726;2.3;0.0;0.1
2009-10-11 00:00:00+00:00;726;0.4;-1.0;-1.0
2009-10-12 00:00:00+00:00;726;2.4;-1.0;1.5
2009-11-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-11-02 00:00:00+00:00;726;1.0;1.3;0.9
2009-11-03 00:00:00+00:00;726;0.5;0.4;0.5
2009-11-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-11-05 00:00:00+00:00;726;2.8;-1.0;-1.0
2009-11-06 00:00:00+00:00;726;2.9;-1.0;2.8
2009-11-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-11-08 00:00:00+00:00;726;2.0;4.4;2.0
2009-11-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-11-10 00:00:00+00:00;726;1.6;2.2;0.2
2009-11-11 00:00:00+00:00;726;-1.0;0.4;-1.0
2009-11-12 00:00:00+00:00;726;1.2;0.9;1.2
2009-12-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-02 00:00:00+00:00;726;-1.0;0.1;-1.0
2009-12-03 00:00:00+00:00;726;0.5;-1.0;0.0
2009-12-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-05 00:00:00+00:00;726;0.9;2.8;0.9
2009-12-06 00:00:00+00:00;726;1.3;0.1;0.9
2009-12-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-10 00:00:00+00:00;726;3.1;1.4;2.9
2009-12-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2009-12-12 00:00:00+00:00;726;0.4;-1.0;-1.0
2010-01-01 00:00:00+00:00;726;0.2;0.7;-1.0
2010-01-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-01-03 00:00:00+00:00;726;-1.0;1.5;-1.0
2010-01-04 00:00:00+00:00;726;2.2;-1.0;0.2
2010-01-05 00:00:00+00:00;726;6.0;7.8;-1.0
2010-01-06 00:00:00+00:00;726;1.9;0.1;-1.0
2010-01-07 00:00:00+00:00;726;-1.0;2.5;-1.0
2010-01-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-01-09 00:00:00+00:00;726;0.1;-1.0;-1.0
2010-01-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-01-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-01-12 00:00:00+00:00;726;9.6;0.4;7.8
2010-02-01 00:00:00+00:00;726;0.1;0.2;0.1
2010-02-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-02-03 00:00:00+00:00;726;0.5;-1.0;0.3
2010-02-04 00:00:00+00:00;726;-1.0;2.0;-1.0
2010-02-05 00:00:00+00:00;726;-1.0;6.0;-1.0
2010-02-06 00:00:00+00:00;726;30.5;1.9;30.3
2010-02-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-02-08 00:00:00+00:00;726;19.8;-1.0;-1.0
2010-02-09 00:00:00+00:00;726;-1.0;0.1;-1.0
2010-02-10 00:00:00+00:00;726;0.1;-1.0;-1.0
2010-02-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-02-12 00:00:00+00:00;726;-1.0;1.8;-1.0
2010-03-01 00:00:00+00:00;726;0.0;-1.0;-1.0
2010-03-02 00:00:00+00:00;726;0.8;-1.0;0.8
2010-03-03 00:00:00+00:00;726;-1.0;0.2;-1.0
2010-03-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-03-05 00:00:00+00:00;726;3.4;-1.0;0.7
2010-03-06 00:00:00+00:00;726;1.5;0.2;0.1
2010-03-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-03-08 00:00:00+00:00;726;3.4;19.8;3.3
2010-03-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-03-10 00:00:00+00:00;726;-1.0;0.1;-1.0
2010-03-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-03-12 00:00:00+00:00;726;4.5;-1.0;4.5
2010-04-01 00:00:00+00:00;726;-1.0;0.0;-1.0
2010-04-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-04-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-04-04 00:00:00+00:00;726;7.1;-1.0;-1.0
2010-04-05 00:00:00+00:00;726;1.5;2.7;0.8
2010-04-06 00:00:00+00:00;726;-1.0;1.4;-1.0
2010-04-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-04-08 00:00:00+00:00;726;-1.0;0.1;-1.0
2010-04-09 00:00:00+00:00;726;9.3;-1.0;9.3
2010-04-10 00:00:00+00:00;726;0.2;-1.0;0.1
2010-04-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-04-12 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-01 00:00:00+00:00;726;0.3;-1.0;-1.0
2010-05-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-04 00:00:00+00:00;726;-1.0;7.1;-1.0
2010-05-05 00:00:00+00:00;726;2.3;0.7;2.1
2010-05-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-07 00:00:00+00:00;726;0.1;-1.0;0.1
2010-05-08 00:00:00+00:00;726;4.6;-1.0;-1.0
2010-05-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-10 00:00:00+00:00;726;1.3;0.1;0.6
2010-05-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-05-12 00:00:00+00:00;726;0.9;-1.0;-1.0
2010-06-01 00:00:00+00:00;726;0.2;0.3;0.2
2010-06-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-06-03 00:00:00+00:00;726;0.8;-1.0;0.7
2010-06-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-06-05 00:00:00+00:00;726;1.0;0.2;0.9
2010-06-06 00:00:00+00:00;726;0.1;-1.0;-1.0
2010-06-07 00:00:00+00:00;726;1.0;-1.0;1.0
2010-06-08 00:00:00+00:00;726;6.5;4.6;0.1
2010-06-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-06-10 00:00:00+00:00;726;-1.0;0.7;-1.0
2010-06-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-06-12 00:00:00+00:00;726;3.1;0.9;0.3
2010-07-01 00:00:00+00:00;726;0.0;-1.0;0.0
2010-07-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-07-03 00:00:00+00:00;726;-1.0;0.1;-1.0
2010-07-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-07-05 00:00:00+00:00;726;1.5;0.1;-1.0
2010-07-06 00:00:00+00:00;726;-1.0;0.1;-1.0
2010-07-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-07-08 00:00:00+00:00;726;17.0;6.4;14.9
2010-07-09 00:00:00+00:00;726;1.7;-1.0;-1.0
2010-07-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-07-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-07-12 00:00:00+00:00;726;0.1;2.8;0.1
2010-08-01 00:00:00+00:00;726;10.1;-1.0;3.9
2010-08-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-05 00:00:00+00:00;726;0.1;1.5;0.1
2010-08-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-08 00:00:00+00:00;726;-1.0;2.1;-1.0
2010-08-09 00:00:00+00:00;726;10.7;1.7;2.2
2010-08-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-08-11 00:00:00+00:00;726;0.3;-1.0;0.2
2010-08-12 00:00:00+00:00;726;0.1;-1.0;-1.0
2010-09-01 00:00:00+00:00;726;7.6;6.2;3.5
2010-09-02 00:00:00+00:00;726;0.1;-1.0;0.1
2010-09-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-08 00:00:00+00:00;726;0.3;-1.0;0.3
2010-09-09 00:00:00+00:00;726;0.4;8.5;0.4
2010-09-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-09-11 00:00:00+00:00;726;0.2;0.1;0.2
2010-09-12 00:00:00+00:00;726;0.9;0.1;0.2
2010-10-01 00:00:00+00:00;726;2.1;4.1;1.7
2010-10-02 00:00:00+00:00;726;4.4;-1.0;1.2
2010-10-03 00:00:00+00:00;726;1.3;-1.0;-1.0
2010-10-04 00:00:00+00:00;726;0.5;-1.0;0.5
2010-10-05 00:00:00+00:00;726;1.4;-1.0;-1.0
2010-10-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-10-12 00:00:00+00:00;726;0.4;0.7;0.3
2010-11-01 00:00:00+00:00;726;0.3;0.4;0.3
2010-11-02 00:00:00+00:00;726;2.1;3.2;1.4
2010-11-03 00:00:00+00:00;726;2.4;1.3;1.9
2010-11-04 00:00:00+00:00;726;0.2;-1.0;0.2
2010-11-05 00:00:00+00:00;726;-1.0;1.4;-1.0
2010-11-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-11-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-11-08 00:00:00+00:00;726;1.7;-1.0;1.7
2010-11-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-11-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-11-11 00:00:00+00:00;726;0.1;-1.0;0.1
2010-11-12 00:00:00+00:00;726;0.8;0.1;0.3
2010-12-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-12-02 00:00:00+00:00;726;0.6;0.7;0.5
2010-12-03 00:00:00+00:00;726;0.1;0.5;-1.0
2010-12-04 00:00:00+00:00;726;16.4;-1.0;6.3
2010-12-05 00:00:00+00:00;726;5.6;-1.0;5.6
2010-12-06 00:00:00+00:00;726;16.5;-1.0;5.3
2010-12-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-12-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-12-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-12-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2010-12-11 00:00:00+00:00;726;0.9;-1.0;0.9
2010-12-12 00:00:00+00:00;726;2.4;0.5;2.4
2011-01-01 00:00:00+00:00;726;0.1;-1.0;-1.0
2011-01-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-04 00:00:00+00:00;726;0.0;0.0;0.0
2011-01-05 00:00:00+00:00;726;7.6;0.2;7.6
2011-01-06 00:00:00+00:00;726;14.7;-1.0;11.7
2011-01-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-08 00:00:00+00:00;726;0.1;0.0;0.1
2011-01-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-01-12 00:00:00+00:00;726;-1.0;0.0;-1.0
2011-02-01 00:00:00+00:00;726;0.2;0.1;-1.0
2011-02-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-06 00:00:00+00:00;726;5.4;3.0;-1.0
2011-02-07 00:00:00+00:00;726;1.0;-1.0;0.3
2011-02-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-02-12 00:00:00+00:00;726;0.1;-1.0;-1.0
2011-03-01 00:00:00+00:00;726;0.1;0.2;0.1
2011-03-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-03-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-03-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-03-05 00:00:00+00:00;726;3.4;-1.0;3.4
2011-03-06 00:00:00+00:00;726;-1.0;5.4;-1.0
2011-03-07 00:00:00+00:00;726;2.8;0.7;2.8
2011-03-08 00:00:00+00:00;726;0.4;-1.0;-1.0
2011-03-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-03-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-03-11 00:00:00+00:00;726;0.0;-1.0;0.0
2011-03-12 00:00:00+00:00;726;0.1;0.1;0.1
2011-04-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-04 00:00:00+00:00;726;8.3;-1.0;7.8
2011-04-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-06 00:00:00+00:00;726;1.0;-1.0;0.6
2011-04-07 00:00:00+00:00;726;0.9;-1.0;-1.0
2011-04-08 00:00:00+00:00;726;5.2;0.4;5.2
2011-04-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-04-11 00:00:00+00:00;726;0.0;0.0;0.0
2011-04-12 00:00:00+00:00;726;0.8;-1.0;-1.0
2011-05-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-04 00:00:00+00:00;726;-1.0;0.5;-1.0
2011-05-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-06 00:00:00+00:00;726;-1.0;0.4;-1.0
2011-05-07 00:00:00+00:00;726;-1.0;0.9;-1.0
2011-05-08 00:00:00+00:00;726;0.6;-1.0;-1.0
2011-05-09 00:00:00+00:00;726;19.0;-1.0;18.7
2011-05-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-05-12 00:00:00+00:00;726;0.2;0.8;0.2
2011-06-01 00:00:00+00:00;726;0.1;-1.0;-1.0
2011-06-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-08 00:00:00+00:00;726;12.3;0.6;12.3
2011-06-09 00:00:00+00:00;726;-1.0;0.3;-1.0
2011-06-10 00:00:00+00:00;726;16.0;-1.0;-1.0
2011-06-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-06-12 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-01 00:00:00+00:00;726;-1.0;0.1;-1.0
2011-07-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-06 00:00:00+00:00;726;3.2;-1.0;1.9
2011-07-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-08 00:00:00+00:00;726;2.6;-1.0;0.6
2011-07-09 00:00:00+00:00;726;2.6;-1.0;1.2
2011-07-10 00:00:00+00:00;726;0.4;16.0;0.4
2011-07-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-07-12 00:00:00+00:00;726;2.4;-1.0;2.3
2011-08-01 00:00:00+00:00;726;1.6;-1.0;1.6
2011-08-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-08-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-08-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-08-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-08-06 00:00:00+00:00;726;14.9;1.3;12.6
2011-08-07 00:00:00+00:00;726;0.1;-1.0;-1.0
2011-08-08 00:00:00+00:00;726;2.1;2.0;2.0
2011-08-09 00:00:00+00:00;726;1.8;1.4;1.5
2011-08-10 00:00:00+00:00;726;1.6;-1.0;1.6
2011-08-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-08-12 00:00:00+00:00;726;0.0;0.1;0.0
2011-09-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-03 00:00:00+00:00;726;1.3;-1.0;-1.0
2011-09-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-06 00:00:00+00:00;726;-1.0;2.3;-1.0
2011-09-07 00:00:00+00:00;726;1.4;0.1;1.2
2011-09-08 00:00:00+00:00;726;2.2;0.1;-1.0
2011-09-09 00:00:00+00:00;726;-1.0;0.3;-1.0
2011-09-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-09-12 00:00:00+00:00;726;0.3;-1.0;0.0
2011-10-01 00:00:00+00:00;726;0.1;-1.0;0.1
2011-10-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-03 00:00:00+00:00;726;0.1;1.3;0.1
2011-10-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-06 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-07 00:00:00+00:00;726;4.0;0.2;-1.0
2011-10-08 00:00:00+00:00;726;-1.0;2.2;-1.0
2011-10-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-10 00:00:00+00:00;726;2.8;-1.0;2.8
2011-10-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-10-12 00:00:00+00:00;726;-1.0;0.3;-1.0
2011-11-01 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-02 00:00:00+00:00;726;2.3;-1.0;0.5
2011-11-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-06 00:00:00+00:00;726;4.4;-1.0;-1.0
2011-11-07 00:00:00+00:00;726;0.2;4.0;0.2
2011-11-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-10 00:00:00+00:00;726;0.6;-1.0;-1.0
2011-11-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-11-12 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-12-01 00:00:00+00:00;726;1.3;-1.0;-1.0
2011-12-02 00:00:00+00:00;726;-1.0;1.8;-1.0
2011-12-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-12-04 00:00:00+00:00;726;1.5;-1.0;1.5
2011-12-05 00:00:00+00:00;726;12.0;-1.0;9.8
2011-12-06 00:00:00+00:00;726;0.3;4.4;0.3
2011-12-07 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-12-08 00:00:00+00:00;726;0.5;-1.0;-1.0
2011-12-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-12-10 00:00:00+00:00;726;14.4;0.6;9.5
2011-12-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2011-12-12 00:00:00+00:00;726;0.6;-1.0;-1.0
2012-01-01 00:00:00+00:00;726;0.3;0.0;0.3
2012-01-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-06 00:00:00+00:00;726;3.2;9.8;3.1
2012-01-07 00:00:00+00:00;726;7.0;-1.0;-1.0
2012-01-08 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-09 00:00:00+00:00;726;0.2;1.4;0.2
2012-01-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-01-11 00:00:00+00:00;726;4.2;0.0;4.2
2012-01-12 00:00:00+00:00;726;0.1;-1.0;-1.0
2012-02-01 00:00:00+00:00;726;0.5;-1.0;-1.0
2012-02-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-06 00:00:00+00:00;726;-1.0;0.1;-1.0
2012-02-07 00:00:00+00:00;726;-1.0;7.0;-1.0
2012-02-08 00:00:00+00:00;726;6.0;-1.0;-1.0
2012-02-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-02-11 00:00:00+00:00;726;-1.0;0.0;-1.0
2012-02-12 00:00:00+00:00;726;0.2;0.1;-1.0
2012-03-01 00:00:00+00:00;726;0.1;0.5;-1.0
2012-03-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-04 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-05 00:00:00+00:00;726;0.1;-1.0;-1.0
2012-03-06 00:00:00+00:00;726;11.3;-1.0;0.5
2012-03-07 00:00:00+00:00;726;0.9;-1.0;0.4
2012-03-08 00:00:00+00:00;726;0.1;6.0;0.1
2012-03-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-11 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-03-12 00:00:00+00:00;726;0.2;0.2;0.2
2012-04-01 00:00:00+00:00;726;0.4;0.1;0.4
2012-04-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-04-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-04-04 00:00:00+00:00;726;2.1;-1.0;-1.0
2012-04-05 00:00:00+00:00;726;-1.0;0.1;-1.0
2012-04-06 00:00:00+00:00;726;6.7;10.8;6.7
2012-04-07 00:00:00+00:00;726;2.9;0.5;1.3
2012-04-08 00:00:00+00:00;726;3.5;-1.0;-1.0
2012-04-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-04-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-04-11 00:00:00+00:00;726;2.8;-1.0;-1.0
2012-04-12 00:00:00+00:00;726;0.3;0.0;0.3
2012-05-01 00:00:00+00:00;726;2.8;-1.0;2.8
2012-05-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-05-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-05-04 00:00:00+00:00;726;-1.0;2.1;-1.0
2012-05-05 00:00:00+00:00;726;5.0;-1.0;5.0
2012-05-06 00:00:00+00:00;726;0.8;-1.0;0.8
2012-05-07 00:00:00+00:00;726;-1.0;1.6;-1.0
2012-05-08 00:00:00+00:00;726;0.4;3.5;-1.0
2012-05-09 00:00:00+00:00;726;1.4;-1.0;-1.0
2012-05-10 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-05-11 00:00:00+00:00;726;1.3;2.8;1.2
2012-05-12 00:00:00+00:00;726;0.1;-1.0;0.0
2012-06-01 00:00:00+00:00;726;0.0;0.0;0.0
2012-06-02 00:00:00+00:00;726;1.1;-1.0;-1.0
2012-06-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-06-04 00:00:00+00:00;726;0.2;-1.0;0.2
2012-06-05 00:00:00+00:00;726;5.5;-1.0;2.5
2012-06-06 00:00:00+00:00;726;0.4;-1.0;-1.0
2012-06-07 00:00:00+00:00;726;17.6;-1.0;17.6
2012-06-08 00:00:00+00:00;726;18.8;0.4;-1.0
2012-06-09 00:00:00+00:00;726;0.4;1.4;0.4
2012-06-10 00:00:00+00:00;726;2.1;-1.0;-1.0
2012-06-11 00:00:00+00:00;726;0.2;0.1;0.2
2012-06-12 00:00:00+00:00;726;0.3;0.1;0.3
2012-07-01 00:00:00+00:00;726;1.0;0.0;0.8
2012-07-02 00:00:00+00:00;726;0.4;1.1;0.4
2012-07-03 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-07-04 00:00:00+00:00;726;0.5;-1.0;0.5
2012-07-05 00:00:00+00:00;726;-1.0;3.0;-1.0
2012-07-06 00:00:00+00:00;726;2.1;0.4;-1.0
2012-07-07 00:00:00+00:00;726;15.2;-1.0;-1.0
2012-07-08 00:00:00+00:00;726;-1.0;18.8;-1.0
2012-07-09 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-07-10 00:00:00+00:00;726;12.2;2.1;12.2
2012-07-11 00:00:00+00:00;726;0.0;-1.0;0.0
2012-07-12 00:00:00+00:00;726;0.0;-1.0;-1.0
2012-08-01 00:00:00+00:00;726;0.3;0.2;0.1
2012-08-02 00:00:00+00:00;726;-1.0;-1.0;-1.0
2012-08-03 00:00:00+00:00;726;1.3;-1.0;1.3
2012-08-04 00:00:00+00:00;726;0.0;-1.0;0.0
2012-08-05 00:00:00+00:00;726;-1.0;-1.0;-1.0
